domain,matrix,n,nnz,density,condition_number,condition_method,ill_conditioned,cancellation_ratio,method,family,refinement_passes,runtime_sec,iterations,matvecs,tri_solves,precond_applies,setup_sec,status,residual_abs,error_abs,residual_rel,error_rel,reported_converged,accurate,note
chemical_process_simulation_problem,b1_ss,7.0,15.0,0.30612244897959184,197.3731814661765,exact_svd,False,0.8706024047990635,SOR + reordered,pipeline,0,0.006597454000029757,85.0,85.0,84.0,0.0,0.004873702999987017,did_not_converge,3816631164552.369,52242082166566.33,1046774587651.2528,19745651054990.99,False,False,
chemical_process_simulation_problem,b1_ss,7.0,15.0,0.30612244897959184,197.3731814661765,exact_svd,False,0.8706024047990635,SOR + pipeline,pipeline,0,0.0069292640000071515,52.0,112.0,51.0,0.0,0.005024112999990393,solved,1.7694443402123265e-08,4.7423116591524363e-07,4.8529954552599165e-09,1.7924253270970644e-07,True,True,
chemical_process_simulation_problem,b1_ss,7.0,15.0,0.30612244897959184,197.3731814661765,exact_svd,False,0.8706024047990635,ILU-BiCGSTAB + reordered,pipeline,0,0.005288033999988784,1.0,1.0,0.0,1.0,0.005148984000015844,solved,0.0,2.220446049250313e-16,0.0,8.392497208503151e-17,True,True,
chemical_process_simulation_problem,b1_ss,7.0,15.0,0.30612244897959184,197.3731814661765,exact_svd,False,0.8706024047990635,ILU-Krylov + reordered,pipeline,0,0.005594772999984343,1.0,1.0,0.0,1.0,0.005290713000022151,solved,0.0,2.220446049250313e-16,0.0,8.392497208503151e-17,True,True,
random_matrices,rand_002_n6,6.0,36.0,1.0,29.401745725772987,exact_svd,False,0.3772176737232985,SOR (adaptive w),pipeline,0,0.003326122000032683,11.0,71.0,10.0,0.0,0.0,did_not_converge,309136169396802.25,3285586381673.4756,1115594654732.9663,1341335023489.546,False,False,
random_matrices,rand_002_n6,6.0,36.0,1.0,29.401745725772987,exact_svd,False,0.3772176737232985,Jacobi + reordered,pipeline,0,0.008723975000009432,116.0,116.0,0.0,0.0,0.00764441500001567,solved,2.0648481227116317e-06,1.6146505841039785e-08,7.451517345987805e-09,6.5917834065692716e-09,True,True,
random_matrices,rand_002_n6,6.0,36.0,1.0,29.401745725772987,exact_svd,False,0.3772176737232985,Gauss-Seidel + reordered,pipeline,0,0.0082979150000142,83.0,83.0,82.0,0.0,0.006500123999956031,solved,1.9574596309239086e-06,5.3715028939739854e-08,7.063979298751271e-09,2.1929068736865727e-08,True,True,
random_matrices,rand_002_n6,6.0,36.0,1.0,29.401745725772987,exact_svd,False,0.3772176737232985,SOR + reordered,pipeline,0,0.010975047000044924,166.0,166.0,165.0,0.0,0.008071495000024242,did_not_converge,372559656320208.9,2861433771937.241,1344474061288.1362,1168175445668.9421,False,False,
random_matrices,rand_002_n6,6.0,36.0,1.0,29.401745725772987,exact_svd,False,0.3772176737232985,SOR + pipeline,pipeline,0,0.013303637999968032,376.0,436.0,375.0,0.0,0.006924403999960305,solved,2.7480250573618736e-06,1.1513201181674649e-07,9.91693101149254e-09,4.700244700185204e-08,True,True,
random_matrices,rand_002_n6,6.0,36.0,1.0,29.401745725772987,exact_svd,False,0.3772176737232985,ILU-BiCGSTAB + reordered,pipeline,0,0.00830615500001386,1.0,1.0,0.0,1.0,0.008180304999996224,solved,4.5496934130773415e-14,1.2560739669470201e-15,1.6418698796089084e-16,5.127900497022838e-16,True,True,
random_matrices,rand_002_n6,6.0,36.0,1.0,29.401745725772987,exact_svd,False,0.3772176737232985,ILU-Krylov + reordered,pipeline,0,0.007043203999955949,1.0,1.0,0.0,1.0,0.006738884000071721,solved,4.5496934130773415e-14,1.2560739669470201e-15,1.6418698796089084e-16,5.127900497022838e-16,True,True,
directed_weighted_graph,cage3,5.0,19.0,0.76,18.845465463133923,exact_svd,False,1.0,SOR (adaptive w),pipeline,0,0.002824950999979592,36.0,96.0,35.0,0.0,0.0,solved,2.1000181452747615e-08,1.6562354381177357e-07,8.344612513027254e-09,7.406910052750806e-08,True,True,
directed_weighted_graph,cage3,5.0,19.0,0.76,18.845465463133923,exact_svd,False,1.0,Jacobi + reordered,pipeline,0,0.008613185999990947,230.0,230.0,0.0,0.0,0.0065835839999977,did_not_converge,2632097612015.3936,2384303608780.643,1045887851881.3517,1066292989646.3164,False,False,
directed_weighted_graph,cage3,5.0,19.0,0.76,18.845465463133923,exact_svd,False,1.0,Gauss-Seidel + reordered,pipeline,0,0.007304394000016146,36.0,36.0,35.0,0.0,0.006214013999965573,solved,2.1000181452747615e-08,1.6562354381177357e-07,8.344612513027254e-09,7.406910052750806e-08,True,True,
directed_weighted_graph,cage3,5.0,19.0,0.76,18.845465463133923,exact_svd,False,1.0,SOR + reordered,pipeline,0,0.006937085000004117,16.0,16.0,15.0,0.0,0.00613369400002739,solved,2.4153480685386638e-08,4.64807823499412e-08,9.597604554701069e-09,2.0786837796368188e-08,True,True,
directed_weighted_graph,cage3,5.0,19.0,0.76,18.845465463133923,exact_svd,False,1.0,SOR + pipeline,pipeline,0,0.0085893549999696,36.0,96.0,35.0,0.0,0.006773935000012443,solved,2.1000181452747615e-08,1.6562354381177357e-07,8.344612513027254e-09,7.406910052750806e-08,True,True,
directed_weighted_graph,cage3,5.0,19.0,0.76,18.845465463133923,exact_svd,False,1.0,ILU-BiCGSTAB + reordered,pipeline,0,0.006552672999987408,1.0,1.0,0.0,1.0,0.00640439400001469,solved,1.5700924586837752e-16,2.220446049250313e-16,6.238904747953092e-17,9.930136612989092e-17,True,True,
directed_weighted_graph,cage3,5.0,19.0,0.76,18.845465463133923,exact_svd,False,1.0,ILU-Krylov + reordered,pipeline,0,0.006660944000032032,1.0,1.0,0.0,1.0,0.006356213999993088,solved,1.5700924586837752e-16,2.220446049250313e-16,6.238904747953092e-17,9.930136612989092e-17,True,True,
random_matrices,rand_003_n7,7.0,49.0,1.0,11.068796128806623,exact_svd,False,0.5388876152461035,SOR (adaptive w),pipeline,0,0.0029232109999952627,5.0,65.0,4.0,0.0,0.0,did_not_converge,2.5000971990348956e+16,253150236021190.72,55487885736076.86,95681795549910.84,False,False,
random_matrices,rand_003_n7,7.0,49.0,1.0,11.068796128806623,exact_svd,False,0.5388876152461035,Jacobi + reordered,pipeline,0,0.007243744000049901,63.0,63.0,0.0,0.0,0.0066520240000045305,did_not_converge,480161352152511.0,9597802722289.223,1065684096338.4807,3627628447976.5723,False,False,
random_matrices,rand_003_n7,7.0,49.0,1.0,11.068796128806623,exact_svd,False,0.5388876152461035,Gauss-Seidel + reordered,pipeline,0,0.007942575000015495,63.0,63.0,62.0,0.0,0.006497732999946493,did_not_converge,599933283284130.5,8307824510378.632,1331509410313.7158,3140062512918.401,False,False,
random_matrices,rand_003_n7,7.0,49.0,1.0,11.068796128806623,exact_svd,False,0.5388876152461035,SOR + reordered,pipeline,0,0.007248765000042567,29.0,29.0,28.0,0.0,0.006174454000017704,did_not_converge,830223135065023.1,8978500694419.316,1842621417748.027,3393554283379.1772,False,False,
random_matrices,rand_003_n7,7.0,49.0,1.0,11.068796128806623,exact_svd,False,0.5388876152461035,SOR + pipeline,pipeline,0,0.009303875999989941,63.0,123.0,62.0,0.0,0.0063365639999801715,did_not_converge,599933283284130.5,8307824510378.632,1331509410313.7158,3140062512918.401,False,False,
random_matrices,rand_003_n7,7.0,49.0,1.0,11.068796128806623,exact_svd,False,0.5388876152461035,ILU-BiCGSTAB + reordered,pipeline,0,0.00822411399997236,1.0,1.0,0.0,1.0,0.00810897400003796,solved,8.20207644424556e-14,2.1210781103223385e-15,1.820392745980245e-16,8.016921701793901e-16,True,True,
random_matrices,rand_003_n7,7.0,49.0,1.0,11.068796128806623,exact_svd,False,0.5388876152461035,ILU-Krylov + reordered,pipeline,0,0.006803144999992128,1.0,1.0,0.0,1.0,0.0064623129999858975,solved,8.20207644424556e-14,2.1210781103223385e-15,1.820392745980245e-16,8.016921701793901e-16,True,True,
model_reduction_problem,LFAT5,14.0,46.0,0.23469387755102042,143091909.4302065,exact_svd,False,0.24253562250628616,SOR (adaptive w),pipeline,0,0.006123693999995794,307.0,367.0,306.0,0.0,0.0,solved,0.08866818246909633,0.016631868591660607,9.97864590307911e-09,0.004445053855131459,True,False,
model_reduction_problem,LFAT5,14.0,46.0,0.23469387755102042,143091909.4302065,exact_svd,False,0.24253562250628616,Jacobi + reordered,pipeline,0,0.015262849000009737,857.0,857.0,0.0,0.0,0.00670240400000921,solved,0.08862240862728278,0.0006390112126514499,9.973494551755988e-09,0.00017078293028919083,True,False,
model_reduction_problem,LFAT5,14.0,46.0,0.23469387755102042,143091909.4302065,exact_svd,False,0.24253562250628616,Gauss-Seidel + reordered,pipeline,0,0.014654538999991473,307.0,307.0,306.0,0.0,0.009741485999995803,solved,0.08866818246909633,0.016631868591660607,9.97864590307911e-09,0.004445053855131459,True,False,
model_reduction_problem,LFAT5,14.0,46.0,0.23469387755102042,143091909.4302065,exact_svd,False,0.24253562250628616,SOR + reordered,pipeline,0,0.010935407000033592,184.0,184.0,183.0,0.0,0.007719465000036507,solved,0.08835879753479302,0.015442606485116155,9.943827971537136e-09,0.004127210187577003,True,False,
model_reduction_problem,LFAT5,14.0,46.0,0.23469387755102042,143091909.4302065,exact_svd,False,0.24253562250628616,SOR + pipeline,pipeline,0,0.013871358000017153,307.0,367.0,306.0,0.0,0.008292124999968564,solved,0.08866818246909633,0.016631868591660607,9.97864590307911e-09,0.004445053855131459,True,False,
model_reduction_problem,LFAT5,14.0,46.0,0.23469387755102042,143091909.4302065,exact_svd,False,0.24253562250628616,ILU-BiCGSTAB + reordered,pipeline,0,0.0072568850000038765,1.0,1.0,0.0,1.0,0.007137895000028038,solved,9.142945959488336e-13,8.001173299463449e-14,1.0289397808793476e-19,2.1384035127711316e-14,True,True,
model_reduction_problem,LFAT5,14.0,46.0,0.23469387755102042,143091909.4302065,exact_svd,False,0.24253562250628616,ILU-Krylov + reordered,pipeline,0,0.0066189039999926536,1.0,1.0,0.0,1.0,0.006328142999961983,solved,9.142945959488336e-13,8.001173299463449e-14,1.0289397808793476e-19,2.1384035127711316e-14,True,True,
random_matrices,rand_004_n8,8.0,64.0,1.0,53.58326910586795,exact_svd,False,0.38948852420118213,SOR (adaptive w),pipeline,0,0.0032263819999798216,5.0,65.0,4.0,0.0,0.0,did_not_converge,574854660546995.6,4101238891433.3936,1251428437061.0283,1450006915699.2756,False,False,
random_matrices,rand_004_n8,8.0,64.0,1.0,53.58326910586795,exact_svd,False,0.38948852420118213,Jacobi + reordered,pipeline,0,0.008470865000049344,95.0,95.0,0.0,0.0,0.007577685000001111,did_not_converge,478568179119869.94,2921194014741.8213,1041817818530.4287,1032798048492.7485,False,False,
random_matrices,rand_004_n8,8.0,64.0,1.0,53.58326910586795,exact_svd,False,0.38948852420118213,Gauss-Seidel + reordered,pipeline,0,0.007540564999999333,57.0,57.0,56.0,0.0,0.006155933999991703,did_not_converge,635442329940124.8,23359047466962.16,1383324614682.1113,8258670432973.694,False,False,
random_matrices,rand_004_n8,8.0,64.0,1.0,53.58326910586795,exact_svd,False,0.38948852420118213,SOR + reordered,pipeline,0,0.007133654000028855,28.0,28.0,27.0,0.0,0.006114753000019846,did_not_converge,593815154858961.6,12212792733116.094,1292704438442.2302,4317874279406.0894,False,False,
random_matrices,rand_004_n8,8.0,64.0,1.0,53.58326910586795,exact_svd,False,0.38948852420118213,SOR + pipeline,pipeline,0,0.008127784999999221,57.0,117.0,56.0,0.0,0.006103193999990708,did_not_converge,635442329940124.8,23359047466962.16,1383324614682.1113,8258670432973.694,False,False,
random_matrices,rand_004_n8,8.0,64.0,1.0,53.58326910586795,exact_svd,False,0.38948852420118213,ILU-BiCGSTAB + reordered,pipeline,0,0.006361034000008203,1.0,1.0,0.0,1.0,0.0062496340000279815,solved,1.0154796774455443e-13,3.2652638748082423e-15,2.2106459820708438e-16,1.154445114120185e-15,True,True,
random_matrices,rand_004_n8,8.0,64.0,1.0,53.58326910586795,exact_svd,False,0.38948852420118213,ILU-Krylov + reordered,pipeline,0,0.0066601139999988845,1.0,1.0,0.0,1.0,0.006333704000041962,solved,1.0154796774455443e-13,3.2652638748082423e-15,2.2106459820708438e-16,1.154445114120185e-15,True,True,
directed_weighted_graph,cage4,9.0,49.0,0.6049382716049383,19.363105859279045,exact_svd,False,1.0,SOR (adaptive w),pipeline,0,0.00232356100002562,29.0,89.0,28.0,0.0,0.0,solved,2.8325680614374095e-08,1.3594795538274408e-07,9.230419032632123e-09,4.531598512758136e-08,True,True,
directed_weighted_graph,cage4,9.0,49.0,0.6049382716049383,19.363105859279045,exact_svd,False,1.0,Jacobi + reordered,pipeline,0,0.009946565999996437,180.0,180.0,0.0,0.0,0.008314034999955311,did_not_converge,3236345564460.343,3486755126926.3247,1054619873077.6514,1162251708975.4417,False,False,
directed_weighted_graph,cage4,9.0,49.0,0.6049382716049383,19.363105859279045,exact_svd,False,1.0,Gauss-Seidel + reordered,pipeline,0,0.009370295999985956,29.0,29.0,28.0,0.0,0.008312285000044994,solved,2.8325680614374095e-08,1.3594795538274408e-07,9.230419032632123e-09,4.531598512758136e-08,True,True,
directed_weighted_graph,cage4,9.0,49.0,0.6049382716049383,19.363105859279045,exact_svd,False,1.0,SOR + reordered,pipeline,0,0.007235863999994763,19.0,19.0,18.0,0.0,0.006350244000032035,solved,1.1373609656367025e-08,1.910700079703407e-08,3.706289867173893e-09,6.369000265678023e-09,True,True,
directed_weighted_graph,cage4,9.0,49.0,0.6049382716049383,19.363105859279045,exact_svd,False,1.0,SOR + pipeline,pipeline,0,0.007815904999972645,29.0,89.0,28.0,0.0,0.0062120440000512644,solved,2.8325680614374095e-08,1.3594795538274408e-07,9.230419032632123e-09,4.531598512758136e-08,True,True,
directed_weighted_graph,cage4,9.0,49.0,0.6049382716049383,19.363105859279045,exact_svd,False,1.0,ILU-BiCGSTAB + reordered,pipeline,0,0.009135236000020086,1.0,1.0,0.0,1.0,0.009017155999970328,solved,3.3306690738754696e-16,1.4174378709434725e-15,1.0853568402977161e-16,4.724792903144908e-16,True,True,
directed_weighted_graph,cage4,9.0,49.0,0.6049382716049383,19.363105859279045,exact_svd,False,1.0,ILU-Krylov + reordered,pipeline,0,0.007476434000011523,1.0,1.0,0.0,1.0,0.007173784000030992,solved,3.3306690738754696e-16,1.4174378709434725e-15,1.0853568402977161e-16,4.724792903144908e-16,True,True,
model_reduction_problem,LF10,18.0,82.0,0.25308641975308643,3855238.8664984363,exact_svd,False,0.13207063794321472,SOR (adaptive w),pipeline,0,0.1414597360000016,10000.0,10060.0,10000.0,0.0,0.0,did_not_converge,0.001806819423148972,0.000607565355773674,1.4874916372336489e-08,0.00014320452769386074,False,False,
model_reduction_problem,LF10,18.0,82.0,0.25308641975308643,3855238.8664984363,exact_svd,False,0.13207063794321472,Jacobi + reordered,pipeline,0,0.10522318299996414,10000.0,10000.0,0.0,0.0,0.007422194000014315,did_not_converge,0.6861570535125485,0.23355593522334614,5.648892555903438e-06,0.05504966186093137,False,False,
model_reduction_problem,LF10,18.0,82.0,0.25308641975308643,3855238.8664984363,exact_svd,False,0.13207063794321472,Gauss-Seidel + reordered,pipeline,0,0.1476809100000196,10000.0,10000.0,10000.0,0.0,0.0073247749999723055,did_not_converge,0.001806819423148972,0.000607565355773674,1.4874916372336489e-08,0.00014320452769386074,False,False,
model_reduction_problem,LF10,18.0,82.0,0.25308641975308643,3855238.8664984363,exact_svd,False,0.13207063794321472,SOR + reordered,pipeline,0,0.09520618800002012,6207.0,6207.0,6206.0,0.0,0.007171583999991071,solved,0.0012144832603815997,0.0003999070902765328,9.998418603611264e-09,9.42590051263724e-05,True,False,
model_reduction_problem,LF10,18.0,82.0,0.25308641975308643,3855238.8664984363,exact_svd,False,0.13207063794321472,SOR + pipeline,pipeline,0,0.18714069300000347,10000.0,10060.0,10000.0,0.0,0.0101904560000321,did_not_converge,0.001806819423148972,0.000607565355773674,1.4874916372336489e-08,0.00014320452769386074,False,False,
model_reduction_problem,LF10,18.0,82.0,0.25308641975308643,3855238.8664984363,exact_svd,False,0.13207063794321472,ILU-BiCGSTAB + reordered,pipeline,0,0.009892745999991348,1.0,1.0,0.0,1.0,0.009756885999991027,solved,3.389501772957065e-11,6.1793695929647735e-12,2.7904590116012716e-16,1.456491380881116e-12,True,True,
model_reduction_problem,LF10,18.0,82.0,0.25308641975308643,3855238.8664984363,exact_svd,False,0.13207063794321472,ILU-Krylov + reordered,pipeline,0,0.010236435999956939,1.0,1.0,0.0,1.0,0.009770246000016414,solved,3.389501772957065e-11,6.1793695929647735e-12,2.7904590116012716e-16,1.456491380881116e-12,True,True,
random_matrices,rand_005_n9,9.0,81.0,1.0,15.166714628106138,exact_svd,False,0.24204877639034472,SOR (adaptive w),pipeline,0,0.0026998310000294623,4.0,64.0,3.0,0.0,0.0,did_not_converge,8.994795479778384e+19,4.6971509524046554e+17,2.701207769812981e+17,1.565716984134885e+17,False,False,
random_matrices,rand_005_n9,9.0,81.0,1.0,15.166714628106138,exact_svd,False,0.24204877639034472,Jacobi + reordered,pipeline,0,0.006944785000030151,37.0,37.0,0.0,0.0,0.006578945000001113,did_not_converge,401175411709660.5,1576427631511.4338,1204761288463.1768,525475877170.47797,False,False,
random_matrices,rand_005_n9,9.0,81.0,1.0,15.166714628106138,exact_svd,False,0.24204877639034472,Gauss-Seidel + reordered,pipeline,0,0.007305603999952837,35.0,35.0,34.0,0.0,0.006191333000003851,did_not_converge,345339622558469.6,1879821106381.7751,1037082025685.1508,626607035460.5917,False,False,
random_matrices,rand_005_n9,9.0,81.0,1.0,15.166714628106138,exact_svd,False,0.24204877639034472,SOR + reordered,pipeline,0,0.007307524999987436,18.0,18.0,17.0,0.0,0.006434073999969314,did_not_converge,379338719119510.4,3824262911055.6934,1139183984538.7698,1274754303685.2312,False,False,
random_matrices,rand_005_n9,9.0,81.0,1.0,15.166714628106138,exact_svd,False,0.24204877639034472,SOR + pipeline,pipeline,0,0.007816783999999188,35.0,95.0,34.0,0.0,0.006194112999992285,did_not_converge,345339622558469.6,1879821106381.7751,1037082025685.1508,626607035460.5917,False,False,
random_matrices,rand_005_n9,9.0,81.0,1.0,15.166714628106138,exact_svd,False,0.24204877639034472,ILU-BiCGSTAB + reordered,pipeline,0,0.006219633000000613,1.0,1.0,0.0,1.0,0.006109974000025886,solved,1.163208590337554e-13,1.9325535822211317e-15,3.4932068096454605e-16,6.441845274070439e-16,True,True,
random_matrices,rand_005_n9,9.0,81.0,1.0,15.166714628106138,exact_svd,False,0.24204877639034472,ILU-Krylov + reordered,pipeline,0,0.006516664000002947,1.0,1.0,0.0,1.0,0.0062018939999575196,solved,1.163208590337554e-13,1.9325535822211317e-15,3.4932068096454605e-16,6.441845274070439e-16,True,True,
structural_problem,bcsstm02,66.0,66.0,0.015151515151515152,8.752170469913189,exact_svd,False,1.0,SOR (adaptive w),pipeline,0,0.0012423100000091836,2.0,4.0,1.0,0.0,0.0,solved,0.0,0.0,0.0,0.0,True,True,
structural_problem,bcsstm02,66.0,66.0,0.015151515151515152,8.752170469913189,exact_svd,False,1.0,Jacobi + reordered,pipeline,0,0.004213883000034002,2.0,2.0,0.0,0.0,0.004162052999959087,solved,0.0,0.0,0.0,0.0,True,True,
structural_problem,bcsstm02,66.0,66.0,0.015151515151515152,8.752170469913189,exact_svd,False,1.0,Gauss-Seidel + reordered,pipeline,0,0.004435502000035285,2.0,2.0,1.0,0.0,0.0038538020000373763,solved,0.0,0.0,0.0,0.0,True,True,
structural_problem,bcsstm02,66.0,66.0,0.015151515151515152,8.752170469913189,exact_svd,False,1.0,SOR + reordered,pipeline,0,0.00452391300001409,15.0,15.0,14.0,0.0,0.003746962999969128,solved,3.062370802581901e-09,3.026440157611546e-08,3.725290324737743e-09,3.725290313601319e-09,True,True,
structural_problem,bcsstm02,66.0,66.0,0.015151515151515152,8.752170469913189,exact_svd,False,1.0,SOR + pipeline,pipeline,0,0.004519973000014943,2.0,4.0,1.0,0.0,0.003825793000032718,solved,0.0,0.0,0.0,0.0,True,True,
structural_problem,bcsstm02,66.0,66.0,0.015151515151515152,8.752170469913189,exact_svd,False,1.0,ILU-BiCGSTAB + reordered,pipeline,0,0.003920861999972658,1.0,1.0,0.0,1.0,0.0038131020000378157,solved,0.0,0.0,0.0,0.0,True,True,
structural_problem,bcsstm02,66.0,66.0,0.015151515151515152,8.752170469913189,exact_svd,False,1.0,ILU-Krylov + reordered,pipeline,0,0.004056162999972912,1.0,1.0,0.0,1.0,0.0038144929999930355,solved,0.0,0.0,0.0,0.0,True,True,
chemical_process_simulation_problem,d_ss,53.0,149.0,0.0530437878248487,614485961.5869261,exact_svd,False,0.051926540153799154,SOR (adaptive w),pipeline,0,,,,,,,not_applicable,,,,,,False,SOR (adaptive) needs a nonzero diagonal (49 zero entries)
chemical_process_simulation_problem,d_ss,53.0,149.0,0.0530437878248487,614485961.5869261,exact_svd,False,0.051926540153799154,Jacobi + reordered,pipeline,0,0.00820405600001095,85.0,85.0,0.0,0.0,0.0073683949999576726,did_not_converge,2588740953902436.5,16195451886657.455,855513495288.2806,2224616404555.128,False,False,
chemical_process_simulation_problem,d_ss,53.0,149.0,0.0530437878248487,614485961.5869261,exact_svd,False,0.051926540153799154,Gauss-Seidel + reordered,pipeline,0,0.007179464999978791,48.0,48.0,47.0,0.0,0.00579167400002234,did_not_converge,1711789183658275.8,753082550038620.2,565703086475.5099,103443843773221.7,False,False,
chemical_process_simulation_problem,d_ss,53.0,149.0,0.0530437878248487,614485961.5869261,exact_svd,False,0.051926540153799154,SOR + reordered,pipeline,0,0.006907613999999285,33.0,33.0,32.0,0.0,0.005786022999984652,did_not_converge,6816014962434893.0,283588432606252.44,2252520776812.2085,38953867032119.625,False,False,
chemical_process_simulation_problem,d_ss,53.0,149.0,0.0530437878248487,614485961.5869261,exact_svd,False,0.051926540153799154,SOR + pipeline,pipeline,0,0.007789963999982774,48.0,108.0,47.0,0.0,0.0058046139999987645,did_not_converge,1711789183658275.8,753082550038620.2,565703086475.5099,103443843773221.7,False,False,
chemical_process_simulation_problem,d_ss,53.0,149.0,0.0530437878248487,614485961.5869261,exact_svd,False,0.051926540153799154,ILU-BiCGSTAB + reordered,pipeline,0,0.0063867839999716125,11.0,11.0,0.0,11.0,0.0060054229999764175,solved,2.2533516068713536e-05,0.00012598389882055846,7.4467578781952885e-09,1.7305219390446488e-05,True,False,
chemical_process_simulation_problem,d_ss,53.0,149.0,0.0530437878248487,614485961.5869261,exact_svd,False,0.051926540153799154,ILU-Krylov + reordered,pipeline,0,0.0066791129999614895,11.0,11.0,0.0,11.0,0.006075602999999319,solved,2.2533516068713536e-05,0.00012598389882055846,7.4467578781952885e-09,1.7305219390446488e-05,True,False,
structural_problem,bcsstm03,112.0,112.0,0.008928571428571428,inf,exact_svd,True,1.0,SOR (adaptive w),pipeline,0,,,,,,,not_applicable,,,,,,False,SOR (adaptive) needs a nonzero diagonal (40 zero entries)
structural_problem,bcsstm03,112.0,112.0,0.008928571428571428,inf,exact_svd,True,1.0,Jacobi + reordered,pipeline,0,,,,,,,not_applicable,,,,,,False,Jacobi needs a nonzero diagonal (40 zero entries)
structural_problem,bcsstm03,112.0,112.0,0.008928571428571428,inf,exact_svd,True,1.0,Gauss-Seidel + reordered,pipeline,0,,,,,,,not_applicable,,,,,,False,Gauss-Seidel needs a nonzero diagonal (40 zero entries)
structural_problem,bcsstm03,112.0,112.0,0.008928571428571428,inf,exact_svd,True,1.0,SOR + reordered,pipeline,0,,,,,,,not_applicable,,,,,,False,SOR needs a nonzero diagonal (40 zero entries)
structural_problem,bcsstm03,112.0,112.0,0.008928571428571428,inf,exact_svd,True,1.0,SOR + pipeline,pipeline,0,,,,,,,not_applicable,,,,,,False,SOR (adaptive) needs a nonzero diagonal (40 zero entries)
structural_problem,bcsstm03,112.0,112.0,0.008928571428571428,inf,exact_svd,True,1.0,ILU-BiCGSTAB + reordered,pipeline,0,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
structural_problem,bcsstm03,112.0,112.0,0.008928571428571428,inf,exact_svd,True,1.0,ILU-Krylov + reordered,pipeline,0,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
circuit_simulation_problem,Hamrle1,32.0,98.0,0.095703125,630146.6400498374,exact_svd,False,0.017411811515562623,SOR (adaptive w),pipeline,0,,,,,,,not_applicable,,,,,,False,SOR (adaptive) needs a nonzero diagonal (27 zero entries)
